Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
719443683,53,F,2,Uneducated,Married,FL,91750,no,no,no,cellular,Selfemployeed,7865,4
720680058,43,F,5,Graduate,Single,CA,91750,yes,no,no,unknown,Selfemployeed,7865,4
720904233,60,F,0,Graduate,Single,CA,91750,no,yes,no,cellular,Selfemployeed,7865,4
768805383,35,F,2,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,7865,3
770746908,52,F,0,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,7865,4
771490833,33,F,1,Post-Graduate,Married,CA,91750,yes,yes,no,telephone,Selfemployeed,7865,4
773466258,53,F,2,High School,Married,TX,91750,yes,no,no,cellular,Selfemployeed,7865,5
788386908,42,F,3,Unknown,Unknown,TX,91750,no,yes,yes,cellular,Selfemployeed,7865,4
789129033,31,F,2,Post-Graduate,Unknown,CA,91750,yes,no,no,unknown,Selfemployeed,7865,5
802013583,63,F,1,Uneducated,Single,TX,91750,no,no,no,cellular,Selfemployeed,7865,5
809825358,41,F,2,Doctorate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,7865,4
827117808,45,F,4,High School,Unknown,CA,91750,yes,yes,no,telephone,Selfemployeed,7865,4
708296883,31,F,1,Graduate,Single,CA,91750,no,yes,yes,unknown,Selfemployeed,8250,1
709451508,48,F,4,Graduate,Single,NY,91750,yes,yes,no,unknown,Selfemployeed,8250,2
710036508,40,F,3,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,8250,1
710406633,48,F,1,Uneducated,Married,NY,91750,yes,yes,no,unknown,Selfemployeed,8250,2
711786108,54,F,5,High School,Married,CA,91750,yes,no,no,unknown,Selfemployeed,8250,3
711948333,39,F,4,Graduate,Married,CA,91750,no,no,yes,cellular,Selfemployeed,8250,3
711985833,44,F,2,Uneducated,Single,TX,91750,no,yes,no,cellular,Selfemployeed,8250,3
712440483,53,F,3,Graduate,Married,TX,91750,no,no,no,telephone,Selfemployeed,8250,3
712650333,37,F,3,High School,Single,CA,91750,no,no,no,unknown,Selfemployeed,8250,1
712742808,48,F,3,High School,Married,FL,91750,yes,no,no,unknown,Selfemployeed,8250,3
712905708,55,F,2,Unknown,Single,TX,91750,yes,no,no,unknown,Selfemployeed,8250,2
712965183,42,F,5,Doctorate,Married,NY,91750,no,yes,yes,cellular,Selfemployeed,8250,3
714091983,51,F,3,Graduate,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,8250,2
714217908,33,F,0,Unknown,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,8250,3
714472608,40,F,4,Graduate,Married,FL,91750,no,no,no,unknown,Selfemployeed,8250,1
715049583,50,F,3,Uneducated,Single,CA,91750,no,yes,no,cellular,Selfemployeed,8250,3
715812258,30,F,0,High School,Single,TX,91750,no,yes,no,unknown,Selfemployeed,8250,1
716128083,42,F,0,Uneducated,Single,TX,91750,no,yes,no,cellular,Selfemployeed,8250,3
716382708,31,F,0,Uneducated,Single,UT,91750,no,yes,no,unknown,Selfemployeed,8250,2
716445783,46,F,3,Uneducated,Single,FL,91750,no,yes,no,unknown,Selfemployeed,8250,3
717292758,33,F,3,Post-Graduate,Unknown,NY,91750,yes,yes,no,cellular,Selfemployeed,8250,2
717424458,52,F,3,High School,Married,FL,91750,no,no,no,cellular,Selfemployeed,8250,3
718349058,26,F,0,High School,Single,NJ,91750,no,no,no,cellular,Selfemployeed,8250,4
719506983,55,F,3,Graduate,Married,FL,91750,no,yes,yes,unknown,Selfemployeed,8250,5
719731458,46,F,3,Graduate,Unknown,CA,91750,no,yes,no,unknown,Selfemployeed,8250,5
720179883,30,F,1,Graduate,Married,FL,91750,no,yes,no,cellular,Selfemployeed,8250,5
721243083,40,F,3,Graduate,Unknown,CA,91750,no,no,no,cellular,Selfemployeed,8250,5
769911858,26,F,0,Unknown,Single,CA,91750,no,no,yes,cellular,Selfemployeed,8250,5
778871508,33,F,3,Graduate,Married,NY,91750,no,no,no,unknown,Selfemployeed,8250,4
779912283,50,F,4,Unknown,Single,TX,91750,yes,no,no,cellular,Selfemployeed,8250,5
780078333,36,F,3,High School,Married,TX,91750,no,no,no,cellular,Selfemployeed,8250,5
780605508,52,F,2,High School,Married,FL,91750,yes,no,no,telephone,Selfemployeed,8250,5
787464408,63,F,1,Graduate,Married,TX,91750,no,yes,no,unknown,Selfemployeed,8250,4
787599258,48,F,2,Unknown,Married,MI,91750,no,yes,no,unknown,Selfemployeed,8250,5
793636308,49,F,3,Doctorate,Single,CA,91750,yes,no,no,unknown,Selfemployeed,8250,3
798007308,50,F,4,Graduate,Single,FL,91750,yes,no,yes,unknown,Selfemployeed,8250,3
798140283,39,F,1,Graduate,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,8250,4
798473808,35,F,3,Unknown,Single,CA,91750,no,yes,no,cellular,Selfemployeed,8250,5
806165208,56,F,2,Unknown,Married,AK,72023,no,yes,no,unknown,Selfemployeed,8250,5
827108583,46,F,4,Uneducated,Single,NY,91750,no,yes,no,cellular,Selfemployeed,8250,5
708790833,36,F,4,Unknown,Married,NY,91750,no,yes,yes,unknown,Selfemployeed,9535,2
710147958,51,F,0,Doctorate,Married,TX,91750,no,no,no,cellular,Selfemployeed,9535,2
710280558,39,F,2,High School,Single,CA,91750,no,yes,no,cellular,Selfemployeed,9535,2
710458758,46,F,3,Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,9535,2
711006783,54,F,3,Graduate,Married,CA,91750,no,yes,no,unknown,Selfemployeed,9535,1
711864783,52,F,4,High School,Single,NJ,91750,yes,no,no,cellular,Selfemployeed,9535,2
711927108,42,F,3,High School,Married,NY,91750,no,yes,yes,cellular,Selfemployeed,9535,2
713095533,60,F,1,Graduate,Single,TX,91750,no,yes,no,unknown,Selfemployeed,9535,2
713217858,46,F,3,Graduate,Married,MI,91750,no,yes,yes,cellular,Selfemployeed,9535,2
713943783,49,F,4,Post-Graduate,Single,TX,91750,yes,no,no,unknown,Selfemployeed,9535,2
715271733,35,F,3,Unknown,Single,NJ,91750,yes,no,no,unknown,Selfemployeed,9535,5
715674483,30,F,1,Uneducated,Single,FL,91750,yes,no,no,cellular,Selfemployeed,9535,3
715760733,54,F,3,Graduate,Single,FL,91750,no,no,no,cellular,Selfemployeed,9535,3
719818983,44,F,1,High School,Single,CA,91750,no,yes,no,unknown,Selfemployeed,9535,3
720466383,30,F,0,High School,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,9535,3
720540708,34,F,3,Post-Graduate,Single,FL,91750,no,yes,no,unknown,Selfemployeed,9535,5
755953308,45,F,3,Graduate,Married,FL,91750,no,yes,no,telephone,Selfemployeed,9535,4
779743908,56,F,4,Uneducated,Single,CA,91750,no,no,no,cellular,Selfemployeed,9535,5
789317883,55,F,2,Unknown,Married,IL,91750,no,no,no,cellular,Selfemployeed,9535,4
801383808,47,F,4,High School,Unknown,MI,91750,yes,yes,no,cellular,Selfemployeed,9535,3
815539233,56,F,2,High School,Married,CA,91750,no,yes,no,cellular,Selfemployeed,9535,4
716624133,58,M,2,Graduate,Single,NY,91750,yes,no,no,cellular,Blue-collar,10005,1
715192308,40,M,2,Post-Graduate,Married,CA,91750,yes,no,no,cellular,Blue-collar,10006,1
709327383,30,M,2,Graduate,Married,TX,91750,no,yes,no,unknown,Blue-collar,10008,2
709671708,54,M,1,High School,Married,TX,91750,yes,no,no,cellular,Blue-collar,10019,2
813240408,65,M,1,Graduate,Single,NY,91750,no,yes,no,cellular,Blue-collar,10037,3
712270158,50,M,4,High School,Married,TX,91750,yes,no,no,cellular,Blue-collar,10046,3
718950483,52,M,3,High School,Married,TX,91750,yes,yes,yes,cellular,Blue-collar,10049,4
779504058,38,M,1,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,10069,5
709311633,48,M,3,Graduate,Married,TX,91750,yes,yes,yes,cellular,Blue-collar,10072,1
710424408,30,M,0,Graduate,Married,FL,91750,yes,no,no,cellular,Blue-collar,10075,1
788779008,39,M,1,Graduate,Single,CA,91750,yes,no,no,cellular,Blue-collar,10079,5
715490733,46,M,4,Post-Graduate,Married,TX,91750,no,no,no,unknown,Blue-collar,10082,3
711556533,40,M,2,Uneducated,Single,TX,91750,yes,yes,no,cellular,Blue-collar,10084,3
715398033,39,M,2,Graduate,Single,TX,91750,no,no,no,cellular,Blue-collar,10095,3
806392908,52,M,3,High School,Single,NY,91750,yes,no,yes,cellular,Blue-collar,10109,4
712043433,37,M,3,Uneducated,Single,CA,91750,no,yes,no,cellular,Blue-collar,10115,2
708295533,55,M,2,Unknown,Single,FL,91750,no,no,no,cellular,Blue-collar,10119,2
721232058,48,M,1,Graduate,Unknown,TX,91750,yes,no,no,cellular,Blue-collar,10122,5
787623858,48,M,5,Uneducated,Married,FL,91750,yes,yes,no,cellular,Blue-collar,10123,5
718744008,65,M,0,Graduate,Married,AZ,90025,no,no,no,cellular,Blue-collar,10130,3
799723908,65,M,0,Graduate,Married,FL,91750,no,yes,no,unknown,Blue-collar,10144,4
721132233,40,M,3,Unknown,Single,FL,91750,no,yes,no,unknown,Blue-collar,10163,5
709120008,59,M,0,Unknown,Single,TX,91750,no,yes,no,unknown,Blue-collar,10194,3
758348808,39,M,2,Uneducated,Married,NJ,91750,yes,no,no,cellular,Blue-collar,10198,4
712701333,38,M,2,Uneducated,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,10205,2
715827858,40,F,3,High School,Married,NJ,91750,yes,no,no,unknown,Selfemployeed,10205,3
714974658,51,F,5,High School,Single,TX,91750,yes,no,no,cellular,Selfemployeed,10206,1
716203308,43,F,2,Unknown,Married,TX,91750,no,yes,no,cellular,Selfemployeed,10212,3
713126733,51,F,1,High School,Married,CA,91750,no,no,no,cellular,Selfemployeed,10214,1
721485708,46,F,3,Graduate,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,10249,5
822063408,45,F,2,Uneducated,Single,CA,91750,no,no,no,cellular,Selfemployeed,10250,4
798035358,54,F,3,Graduate,Single,TX,91750,no,no,no,unknown,Selfemployeed,10256,4
714576183,55,F,2,Graduate,Married,FL,91750,no,yes,yes,cellular,Selfemployeed,10272,5
708664008,39,F,0,High School,Single,CA,91750,no,no,no,telephone,Selfemployeed,10286,1
721183983,40,F,4,Unknown,Married,FL,91750,no,no,yes,unknown,Selfemployeed,10289,5
714171108,43,F,4,Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,10298,3
715858008,53,F,1,High School,Married,FL,91750,no,no,no,cellular,Selfemployeed,10328,3
809292483,41,F,3,Unknown,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,10340,5
716448783,35,F,0,Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,10341,3
821837958,40,F,4,Unknown,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,10356,3
713572683,43,F,3,Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,10361,3
812627208,45,F,4,Graduate,Married,TX,91750,yes,no,no,cellular,Selfemployeed,10361,3
787348608,41,F,2,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,10364,4
721379433,32,M,1,Unknown,Married,FL,91750,no,yes,no,cellular,Selfemployeed,10374,3
824782008,54,F,3,High School,Married,TX,91750,no,yes,no,unknown,Selfemployeed,10378,3
709635858,40,F,4,Graduate,Married,NY,91750,no,yes,no,telephone,Selfemployeed,10384,2
717787533,31,M,0,Graduate,Married,TX,91750,yes,no,no,unknown,Selfemployeed,10390,1
711441333,38,F,2,Graduate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,10391,3
711033408,46,F,2,Unknown,Married,CA,91750,no,no,no,cellular,Selfemployeed,10399,3
717418158,44,F,1,Unknown,Married,FL,91750,no,no,no,cellular,Selfemployeed,10405,1
779031033,56,F,2,Uneducated,Single,CA,91750,yes,yes,no,telephone,Selfemployeed,10406,4
772460508,50,F,1,Graduate,Single,MN,91750,no,no,no,cellular,Selfemployeed,10425,5
801499908,43,F,5,Uneducated,Single,CA,91750,no,no,no,unknown,Selfemployeed,10433,5
720615708,32,F,1,Graduate,Married,NY,91750,no,yes,no,cellular,Selfemployeed,10455,4
713620308,60,M,1,Unknown,Single,NJ,91750,no,yes,no,unknown,Selfemployeed,10459,2
821836008,50,F,1,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,10461,4
719366358,45,F,2,Uneducated,Single,NY,91750,yes,yes,no,telephone,Selfemployeed,10463,5
713983308,52,F,5,Unknown,Married,TX,91750,no,yes,yes,cellular,Selfemployeed,10467,3
713837058,49,F,4,Graduate,Unknown,NY,91750,yes,yes,no,cellular,Selfemployeed,10470,1
795810633,51,F,1,Graduate,Married,NV,91750,yes,no,no,unknown,Blue-collar,10471,3
787460883,30,F,0,High School,Single,TX,91750,no,yes,no,cellular,Blue-collar,10472,3
720214833,36,F,1,High School,Single,NJ,91750,no,no,no,cellular,Blue-collar,10475,5
714798783,33,F,1,Uneducated,Single,TX,91750,no,no,no,cellular,Blue-collar,10482,1
717929133,41,F,5,Graduate,Married,CA,91750,yes,yes,yes,cellular,Blue-collar,10513,1
793889508,52,F,3,Graduate,Single,TX,91750,yes,no,no,unknown,Blue-collar,10514,5
712006308,53,F,2,Uneducated,Married,NY,91750,yes,no,no,cellular,Blue-collar,10517,2
720191883,60,F,2,High School,Married,NJ,91750,yes,no,no,unknown,Blue-collar,10524,4
711743883,65,M,1,Uneducated,Single,NY,91750,no,no,no,cellular,Blue-collar,10533,2
712049208,51,F,2,Graduate,Single,FL,91750,no,no,no,cellular,Blue-collar,10538,3
713786508,43,F,4,Uneducated,Married,NY,91750,yes,no,no,unknown,Blue-collar,10538,3
779046408,43,F,3,Post-Graduate,Single,CA,91750,yes,yes,no,telephone,Blue-collar,10549,4
719353158,41,F,2,Uneducated,Single,NJ,91750,yes,yes,no,cellular,Blue-collar,10561,5
824807658,51,F,4,Unknown,Married,NY,91750,yes,yes,no,cellular,Blue-collar,10563,3
718325883,37,F,2,Graduate,Single,TX,91750,yes,no,no,cellular,Blue-collar,10573,3
778239933,51,F,3,Graduate,Single,FL,91750,no,no,no,unknown,Blue-collar,10574,3
715315833,34,F,2,Doctorate,Single,CA,91750,no,no,no,cellular,Blue-collar,10575,3
719666283,50,F,3,Graduate,Married,TX,91750,yes,no,no,unknown,Blue-collar,10577,4
799000008,45,F,2,Graduate,Unknown,CA,91750,no,no,no,cellular,Blue-collar,10577,5
713441958,32,F,2,High School,Single,TX,91750,no,yes,no,cellular,Blue-collar,10584,3
824140908,43,F,4,Graduate,Married,NY,91750,no,no,no,unknown,Blue-collar,10594,5
710104908,52,F,4,Uneducated,Single,CA,91750,no,yes,no,cellular,Blue-collar,10604,1
710558883,46,F,4,Graduate,Single,NY,91750,yes,yes,no,unknown,Blue-collar,10610,2
710541858,44,M,1,High School,Married,CA,91750,yes,no,no,cellular,Blue-collar,10618,3
708434733,52,F,2,Unknown,Single,FL,91750,no,no,no,cellular,Blue-collar,10627,2
799825758,65,M,0,High School,Married,NY,91750,no,no,no,telephone,Blue-collar,10629,5
718230933,41,F,4,High School,Single,TX,91750,no,yes,no,cellular,Blue-collar,10635,3
771706308,49,F,3,Unknown,Married,TX,91750,no,no,no,cellular,Blue-collar,10636,4
788673708,57,F,3,Graduate,Married,CA,91750,no,yes,no,unknown,Blue-collar,10647,4
719596908,51,F,1,Graduate,Single,CA,91750,yes,yes,no,telephone,Blue-collar,10655,5
719580033,47,F,2,Graduate,Single,NJ,91750,no,yes,no,cellular,Blue-collar,10689,4
715022133,32,F,2,Unknown,Married,NY,91750,no,no,no,cellular,Blue-collar,10691,1
789115833,53,M,1,High School,Single,TX,91750,yes,no,no,cellular,Blue-collar,10692,3
718715583,55,F,3,Graduate,Single,CA,91750,no,yes,no,cellular,Blue-collar,10702,3
714513033,47,F,3,Uneducated,Single,TX,91750,no,no,no,cellular,Blue-collar,10703,2
773448558,44,F,3,High School,Unknown,CA,91750,no,yes,no,cellular,Blue-collar,10713,4
715848408,53,F,2,Graduate,Single,CA,91750,no,no,no,unknown,Blue-collar,10731,3
789483333,43,F,2,High School,Single,TX,91750,no,yes,yes,cellular,Blue-collar,10745,4
709328733,54,F,3,High School,Married,CA,91750,no,no,no,cellular,Blue-collar,10764,1
719883858,41,F,3,Graduate,Single,TX,91750,yes,yes,no,cellular,Blue-collar,10776,4
789562383,51,F,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Blue-collar,10781,3
779155158,49,F,3,Graduate,Married,TX,91750,no,no,no,cellular,Blue-collar,10807,4
713580633,53,F,1,High School,Married,CA,91750,yes,yes,no,cellular,Blue-collar,10833,3
788701608,42,F,5,Unknown,Married,CA,91750,yes,yes,yes,cellular,Blue-collar,10837,4
715210308,53,F,4,Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,10860,3
713738883,46,F,2,High School,Married,TX,91750,no,no,no,cellular,Blue-collar,10861,3
771899433,36,F,3,High School,Married,FL,91750,no,yes,yes,cellular,Blue-collar,10866,5
721517208,32,F,1,Graduate,Married,TX,91750,yes,yes,no,telephone,Blue-collar,10877,4
779612808,59,M,2,High School,Married,NY,91750,no,no,no,unknown,Blue-collar,10896,4
713756508,44,F,3,Doctorate,Married,NY,91750,no,no,no,cellular,Blue-collar,10901,2
713149683,49,F,1,Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,10919,2
719704308,46,F,5,High School,Unknown,TX,91750,no,yes,no,cellular,Blue-collar,10923,4
796343058,49,F,3,Graduate,Married,VA,91750,yes,no,yes,cellular,Blue-collar,10933,4
721250358,37,F,3,Unknown,Married,NJ,91750,no,no,no,cellular,Blue-collar,10956,5
711498258,30,M,1,Unknown,Unknown,NY,91750,no,yes,no,cellular,Blue-collar,10971,2
710722908,43,F,4,High School,Married,CA,91750,no,no,no,cellular,Blue-collar,10979,2
778942233,46,F,1,Unknown,Single,TX,91750,no,yes,no,unknown,Blue-collar,10982,5
771330558,42,F,3,Graduate,Single,CA,91750,no,yes,no,cellular,Blue-collar,10993,4
771075258,45,F,4,Graduate,Single,NY,91750,yes,no,no,unknown,Blue-collar,10997,5
813453408,47,F,3,Unknown,Single,FL,91750,no,yes,yes,cellular,Selfemployeed,11011,5
713743158,37,M,3,High School,Married,FL,91750,no,yes,no,cellular,Selfemployeed,11012,1
810449883,36,F,3,High School,Married,CA,91750,yes,yes,no,unknown,Selfemployeed,11022,5
716804283,47,M,5,Post-Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,11049,3
778425408,42,F,4,Unknown,Unknown,TX,91750,no,no,no,cellular,Selfemployeed,11067,4
712674183,43,F,3,Uneducated,Single,TX,91750,no,yes,no,cellular,Selfemployeed,11069,1
813814008,53,F,2,Graduate,Single,MA,91750,yes,no,no,cellular,Selfemployeed,11074,5
715120608,56,F,2,Unknown,Married,TX,91750,no,no,no,cellular,Selfemployeed,11077,3
720314583,49,F,2,Graduate,Unknown,CA,91750,yes,no,no,unknown,Selfemployeed,11078,3
788915283,34,F,0,Unknown,Married,TX,91750,no,yes,no,cellular,Selfemployeed,11080,4
719428308,54,F,0,Graduate,Married,FL,91750,no,yes,no,cellular,Selfemployeed,11087,5
715585158,46,F,3,Graduate,Married,NJ,91750,no,no,no,unknown,Selfemployeed,11091,3
818923158,41,F,1,Uneducated,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,11102,5
720445533,34,F,2,Unknown,Single,NJ,91750,yes,no,no,unknown,Selfemployeed,11114,4
717539808,60,F,1,Graduate,Married,NY,91750,no,yes,yes,cellular,Selfemployeed,11144,1
771653583,45,F,3,Post-Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,11146,4
710082708,47,F,4,Graduate,Single,TX,91750,no,no,yes,cellular,Selfemployeed,11150,1
709346133,48,F,2,Graduate,Married,CA,91750,no,no,yes,unknown,Selfemployeed,11151,3
717956283,58,F,4,High School,Single,TX,91750,no,no,no,cellular,Selfemployeed,11158,2
790134408,40,F,2,High School,Married,NY,91750,no,no,no,cellular,Selfemployeed,11165,5
769170558,30,F,1,Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,11166,4
716455683,45,F,4,Uneducated,Married,TX,91750,no,yes,yes,cellular,Selfemployeed,11173,2
719810583,27,F,0,Graduate,Single,CA,91750,yes,yes,no,unknown,Selfemployeed,11174,4
712727283,59,F,0,Graduate,Married,CA,91750,no,no,yes,cellular,Selfemployeed,11198,2
719385558,64,F,0,Graduate,Single,TX,91750,no,no,no,unknown,Selfemployeed,11198,5
709623483,56,F,3,Unknown,Single,TX,91750,yes,no,no,cellular,Selfemployeed,11202,2
717190533,50,F,3,Uneducated,Married,CA,91750,yes,yes,yes,telephone,Selfemployeed,11204,2
714578283,34,F,2,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,11215,5
714500883,50,F,2,Graduate,Unknown,CA,91750,no,no,no,cellular,Selfemployeed,11218,1
788950158,61,F,1,High School,Married,CA,91750,no,no,no,cellular,Selfemployeed,11222,5
772292358,51,F,3,Post-Graduate,Married,NY,91750,no,yes,no,cellular,Selfemployeed,11224,5
770590758,40,F,4,Uneducated,Married,TX,91750,no,no,yes,unknown,Selfemployeed,11231,5
718803333,58,F,0,Uneducated,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,11236,3
789140283,45,F,3,Graduate,Single,CA,91750,no,yes,no,cellular,Selfemployeed,11270,5
713779908,26,F,0,Uneducated,Single,CA,91750,yes,no,no,cellular,Selfemployeed,11279,2
794649858,43,F,4,Graduate,Married,SC,91750,yes,no,no,cellular,Selfemployeed,11285,4
713182458,45,F,2,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,11291,2
721375308,52,F,3,Uneducated,Married,NY,91750,no,yes,no,unknown,Selfemployeed,11330,4
714778833,44,F,4,Uneducated,Married,TX,91750,no,no,no,cellular,Selfemployeed,11335,2
708155733,44,F,3,Graduate,Married,CA,91750,yes,yes,no,unknown,Selfemployeed,11345,2
709493283,51,F,3,Graduate,Single,FL,91750,no,no,no,unknown,Selfemployeed,11346,2
712876233,55,F,2,Graduate,Married,FL,91750,no,yes,no,cellular,Selfemployeed,11346,3
778176108,28,F,1,High School,Single,NJ,91750,yes,no,no,unknown,Selfemployeed,11366,4
719431608,41,F,3,Graduate,Single,CA,91750,no,yes,no,cellular,Selfemployeed,11370,5
787937058,56,F,0,Post-Graduate,Married,NJ,91750,no,yes,no,unknown,Selfemployeed,11373,5
719427333,47,F,2,High School,Single,FL,91750,no,no,no,cellular,Selfemployeed,11379,5
818770008,33,F,2,Graduate,Single,CA,91750,yes,no,no,unknown,Selfemployeed,11380,3
709990983,38,F,3,Post-Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,11385,2
714421233,53,F,0,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,11388,1
719514783,29,F,1,Uneducated,Married,NY,91750,no,no,no,cellular,Selfemployeed,11397,5
780025908,51,F,3,Graduate,Married,NJ,91750,no,no,no,cellular,Selfemployeed,11404,4
788979258,48,F,3,Post-Graduate,Married,CA,91750,no,yes,no,cellular,Selfemployeed,11406,4
714665733,53,F,1,Graduate,Married,FL,91750,no,yes,no,cellular,Selfemployeed,11410,3
721062408,36,F,1,Graduate,Single,NJ,91750,yes,no,no,cellular,Selfemployeed,11412,3
713693958,51,F,2,Graduate,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,11418,2
